,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
1543,1650.0,51.0,0.0,119.0,119.0,119.0,137.5227,146.5307,75.6637,85.1601,80.128,179.0,179.0,0.0,0.0,0.0506,0.3076,0.0804,3,2,0
1544,8904.0,281.0,139.0,119.0,119.0,199.0,183.0983,603.1625,151.7531,38.7363,36.4177,119.0,119.0,0.0,0.0,0.0567,0.1047,0.0142,1,7,0
1545,6668.0,198.0,99.0,80.0,80.0,179.0,289.5004,138.5081,178.9078,110.6526,124.7257,80.0,80.0,259.0,0.0,0.0276,0.304,0.0192,4,3,0
1546,4044.0,130.0,139.0,199.0,199.0,179.0,108.2959,324.2052,60.4401,63.5079,68.4781,199.0,199.0,0.0,0.0,0.2446,0.3241,0.0183,6,4,0
1547,2780.0,85.0,0.0,100.0,100.0,359.0,70.0874,61.0512,29.5296,54.8293,51.2079,20.0,20.0,0.0,0.0,-0.2753,-0.0108,0.0018,3,2,0
1548,2506.0,78.0,438.0,139.0,139.0,299.0,87.9616,423.317,48.0104,36.8816,36.1386,139.0,139.0,0.0,1314.0,0.2085,0.2585,0.0035,5,4,0
1549,6973.0,212.0,99.0,139.0,139.0,80.0,101.3903,262.9815,72.2011,54.1202,34.0771,139.0,139.0,0.0,0.0,0.0513,0.3783,0.0201,5,5,0
1550,5404.0,163.0,159.0,239.0,239.0,219.0,806.3723,173.1221,918.9042,99.0051,72.5,239.0,239.0,0.0,0.0,0.1392,0.0652,0.026,3,1,0
1551,7792.0,240.0,179.0,99.0,259.0,338.0,160.8182,349.5515,221.4611,70.9524,91.3154,159.0,159.0,2504.0,0.0,0.1526,0.1456,0.0152,6,1,0
1552,7332.0,225.0,139.0,99.0,99.0,80.0,3.6056,417.1624,70.0,62.3879,80.2808,99.0,99.0,0.0,0.0,0.2543,0.2003,0.0099,3,4,0
1553,1359.0,42.0,99.0,80.0,160.0,238.0,131.577,685.4331,59.4138,72.8869,79.9062,160.0,80.0,0.0,0.0,0.1427,0.2482,0.0171,7,4,0
1554,459.0,14.0,259.0,219.0,219.0,298.0,151.4373,407.9571,101.0,48.3451,34.271,159.0,159.0,298.0,0.0,0.0958,0.2128,0.0187,1,7,0
1555,4583.0,142.0,80.0,258.0,258.0,179.0,144.6695,377.3185,49.366,94.7972,76.2266,258.0,258.0,0.0,0.0,0.0592,0.2337,0.0185,7,3,0
1556,6101.0,180.0,278.0,199.0,199.0,179.0,123.1016,184.481,120.2082,14.7139,10.0,199.0,199.0,0.0,0.0,0.0341,0.1126,0.0193,5,3,0
1557,8243.0,256.0,159.0,179.0,179.0,239.0,29.0947,178.8582,70.6824,33.6155,48.5232,99.0,99.0,3914.0,755.0,0.2359,0.5029,0.0085,10,8,0
1558,7233.0,221.0,139.0,80.0,80.0,139.0,751.3809,172.6101,791.4499,37.663,32.8101,139.0,139.0,139.0,0.0,0.1771,0.7051,0.0314,3,2,0
1559,3385.0,103.0,100.0,99.0,99.0,80.0,326.531,386.1768,283.2543,46.3816,66.3042,99.0,99.0,0.0,0.0,-0.1985,0.3585,0.0138,7,7,0
1560,4364.0,136.0,398.0,239.0,239.0,179.0,225.5355,159.0503,214.3362,17.4141,10.5948,278.0,139.0,0.0,278.0,0.0377,0.0137,0.0104,3,3,0
1561,8729.0,277.0,80.0,179.0,179.0,378.0,339.6472,702.0621,180.0444,158.155,144.1249,179.0,179.0,0.0,0.0,0.1258,0.1643,0.019,2,7,0
1562,6838.0,205.0,0.0,80.0,80.0,139.0,0.0,163.3554,0.0,80.604,72.0017,80.0,80.0,0.0,0.0,-0.0336,0.2479,0.0732,6,4,0
1563,3699.0,116.0,278.0,119.0,119.0,258.0,88.6129,169.1892,32.6956,77.8412,89.8693,119.0,119.0,0.0,0.0,0.5301,0.3121,0.0294,2,5,0
1564,2933.0,89.0,279.0,418.0,438.0,120.0,207.4729,68.2092,150.0533,55.084,248.1633,438.0,219.0,0.0,0.0,0.9337,0.9337,0.0666,7,6,0
1565,10400.0,317.0,239.0,159.0,159.0,258.0,288.4441,522.7504,349.0,57.0789,45.607,159.0,159.0,0.0,159.0,0.1717,0.2542,0.0261,10,1,0
1566,6091.0,180.0,139.0,179.0,179.0,239.0,98.6268,389.0145,70.0,42.9913,37.1652,179.0,179.0,239.0,0.0,0.2126,0.0921,0.0173,2,4,0
1567,3364.0,102.0,318.0,80.0,80.0,318.0,666.9501,35.171,698.8634,63.4054,69.3776,278.0,278.0,0.0,80.0,0.1405,0.237,0.0496,4,1,0
1568,6340.0,187.0,139.0,159.0,159.0,99.0,355.1479,520.3953,345.0362,35.107,43.1567,159.0,159.0,0.0,0.0,0.124,0.2895,0.0233,6,7,0
1569,1780.0,56.0,199.0,219.0,517.0,179.0,388.5051,100.71,305.1967,94.8683,222.4646,517.0,258.5,0.0,0.0,0.0949,0.2379,0.0778,3,5,0
1570,7364.0,225.0,219.0,139.0,139.0,278.0,174.5029,300.72,79.1012,91.6965,76.5588,139.0,139.0,576.0,298.0,0.0363,0.3013,0.0139,9,6,0
1571,6909.0,209.0,119.0,80.0,80.0,99.0,93.4692,63.6965,94.255,21.9829,35.7806,80.0,80.0,0.0,0.0,0.1698,0.2713,0.0255,5,2,0
1572,7111.0,216.0,139.0,179.0,179.0,179.0,187.6306,128.0791,183.0246,9.0139,27.5409,179.0,179.0,0.0,0.0,0.0041,0.4381,0.0417,10,3,0
1573,1453.0,44.0,99.0,119.0,357.0,179.0,199.5858,207.0006,265.5899,73.2069,69.5935,357.0,178.5,0.0,0.0,0.3691,0.3776,0.0239,10,3,0
1574,4479.0,138.0,239.0,278.0,278.0,119.0,258.774,250.1125,235.3062,41.0,52.0601,278.0,278.0,0.0,0.0,0.2712,0.2647,0.0344,1,3,0
1575,147.0,5.0,179.0,219.0,219.0,239.0,80.6226,91.9674,83.2586,37.1652,31.8159,219.0,219.0,398.0,0.0,0.032,0.032,0.0196,4,2,0
1576,5586.0,166.0,80.0,139.0,139.0,99.0,394.5155,1362.7092,516.5123,113.3986,1166.9538,139.0,139.0,0.0,0.0,0.269,0.162,0.0104,10,1,0
1577,6234.0,183.0,99.0,159.0,159.0,179.0,380.659,121.2456,321.6224,52.0024,62.0181,159.0,159.0,0.0,0.0,0.2516,0.3761,0.0153,8,7,0
1578,4802.0,148.0,298.0,238.0,457.0,258.0,280.9026,185.5108,201.7251,88.1547,19.5064,457.0,228.5,258.0,0.0,0.3006,0.3161,0.0261,4,6,0
1579,4153.0,133.0,139.0,159.0,159.0,100.0,86.6747,398.9778,17.4929,79.0728,64.2806,159.0,159.0,0.0,318.0,0.0095,0.006,0.0114,3,5,0
1580,5003.0,153.0,338.0,139.0,139.0,179.0,208.1015,158.2127,151.6476,56.5,67.6702,139.0,139.0,0.0,139.0,0.0971,0.0531,0.0116,1,5,0
1581,10439.0,319.0,0.0,99.0,99.0,179.0,0.0,89.9347,0.0,68.7968,61.1658,99.0,99.0,179.0,0.0,-0.0833,0.2427,0.0176,1,2,0
1582,5917.0,176.0,179.0,139.0,139.0,159.0,56.2694,215.0052,10.0,68.6477,69.9589,139.0,139.0,0.0,0.0,0.1121,0.0861,0.0181,2,4,0
1583,2007.0,64.0,119.0,139.0,219.0,219.0,96.1067,81.1187,39.2938,61.0328,61.1003,219.0,109.5,0.0,0.0,0.2449,0.2614,0.0702,9,2,0
1584,5952.0,177.0,358.0,159.0,159.0,199.0,58.1055,98.5013,94.1913,15.0083,21.4767,159.0,159.0,0.0,159.0,0.1471,0.1711,0.0248,3,2,0
1585,9041.0,284.0,219.0,159.0,159.0,119.0,80.6381,83.6212,129.2014,106.0189,102.5305,159.0,159.0,0.0,0.0,0.2422,0.3797,0.0186,7,1,0
1586,9770.0,301.0,139.0,199.0,199.0,80.0,321.5004,201.7176,412.656,92.9852,105.4621,199.0,199.0,0.0,0.0,0.0825,0.279,0.023,4,1,0
1587,5579.0,166.0,258.0,239.0,239.0,239.0,307.4703,398.6289,268.0019,41.3824,63.287,99.0,99.0,0.0,99.0,0.24,0.275,0.0074,7,4,0
1588,7603.0,234.0,139.0,219.0,219.0,159.0,75.9605,155.6767,107.4151,39.6011,54.0948,219.0,219.0,0.0,0.0,0.1656,0.2011,0.0629,9,1,0
1589,2844.0,86.0,159.0,179.0,179.0,219.0,534.6833,211.5053,391.1036,142.0713,138.37,179.0,179.0,239.0,379.0,0.5597,1.5822,0.0203,8,4,0
1590,4928.0,150.0,179.0,119.0,119.0,139.0,105.5746,105.5012,44.911,59.4517,48.8467,119.0,119.0,0.0,0.0,0.1196,0.1721,0.0107,5,4,0
1591,1063.0,32.0,179.0,258.0,258.0,179.0,241.5186,110.0227,225.0089,23.7592,23.585,258.0,258.0,0.0,0.0,0.0834,0.1034,0.0782,2,3,0
1592,1489.0,44.0,119.0,219.0,219.0,139.0,210.965,129.5473,134.1641,81.7863,90.1388,159.0,159.0,0.0,1054.0,0.1471,0.8481,0.0107,8,6,0
1593,10214.0,311.0,219.0,239.0,239.0,99.0,107.4826,220.0006,113.7453,6.9462,6.7268,159.0,159.0,616.0,159.0,0.1072,0.2537,0.02,3,7,0
1594,6998.0,212.0,99.0,119.0,119.0,179.0,109.6141,190.2978,63.9766,55.9151,64.531,119.0,119.0,0.0,119.0,-0.0127,0.2253,0.0172,5,3,0
1595,5717.0,169.0,179.0,179.0,179.0,238.0,63.0734,65.6906,131.3088,71.5856,74.6676,179.0,179.0,0.0,358.0,0.0845,0.033,0.0225,4,1,0
1596,8298.0,259.0,139.0,238.0,238.0,258.0,155.6157,165.7181,74.1687,80.1265,83.6496,238.0,238.0,0.0,0.0,-0.0691,0.1319,0.0445,1,2,0
1597,5713.0,169.0,0.0,119.0,119.0,159.0,291.4125,103.2049,158.2561,136.5586,149.1886,238.0,238.0,0.0,199.0,0.081,0.0845,0.0299,4,3,0
1598,8591.0,273.0,0.0,258.0,258.0,99.0,0.0,231.6948,0.0,20.6155,40.7462,258.0,258.0,0.0,179.0,-0.0778,0.1907,0.0434,5,2,0
1599,3727.0,117.0,119.0,119.0,119.0,80.0,658.7118,303.5334,752.8911,99.7459,112.5389,119.0,119.0,0.0,0.0,0.1776,0.1166,0.0338,7,1,0
1600,1541.0,46.0,80.0,219.0,219.0,99.0,497.0362,99.7296,500.6046,57.5348,52.5595,219.0,219.0,714.0,0.0,0.1411,0.5936,0.0563,1,2,0
1601,3478.0,107.0,219.0,159.0,258.0,159.0,41.8151,202.5056,83.6301,91.2812,92.1588,258.0,129.0,159.0,0.0,0.1298,0.4043,0.0777,4,6,0
1602,6622.0,197.0,99.0,139.0,139.0,99.0,200.8015,292.1823,135.4289,68.4635,73.6156,139.0,139.0,0.0,139.0,0.0205,0.1191,0.0261,6,2,0
1603,8871.0,280.0,139.0,159.0,159.0,159.0,81.8551,163.1847,112.8051,29.8412,33.1851,159.0,159.0,0.0,0.0,0.0957,0.2297,0.0202,4,2,0
1604,5994.0,178.0,239.0,99.0,99.0,199.0,51.7228,190.1328,113.2519,58.258,38.9679,99.0,99.0,0.0,992.0,0.0081,0.2071,0.0074,3,1,0
1605,2616.0,78.0,120.0,379.0,379.0,359.0,384.7184,190.983,342.1637,54.8019,56.5796,438.0,438.0,22514.0,817.0,1.002,2.0375,0.011,10,4,0
1606,1958.0,61.0,139.0,139.0,139.0,179.0,187.7472,144.6046,229.5822,42.5735,60.7454,258.0,258.0,0.0,377.0,0.1259,0.0979,0.0208,4,1,0
1607,3119.0,95.0,20.0,279.0,279.0,219.0,607.1822,178.514,621.84,44.2945,72.7496,279.0,279.0,0.0,0.0,0.4576,0.2006,0.0507,2,1,0
1608,10444.0,319.0,119.0,99.0,198.0,100.0,421.6008,91.5478,414.56,31.6938,35.6931,198.0,99.0,0.0,198.0,0.1492,0.2687,0.0352,1,3,0
1609,10097.0,308.0,219.0,99.0,99.0,99.0,179.0112,89.8846,111.2205,74.4261,84.4541,99.0,99.0,0.0,0.0,-0.1263,0.2347,0.0106,7,4,0
1610,9401.0,291.0,238.0,80.0,80.0,139.0,110.151,672.1356,101.3163,55.2472,61.8567,80.0,80.0,0.0,0.0,0.2232,0.2812,0.0125,7,1,0
1611,4051.0,130.0,258.0,199.0,199.0,258.0,104.6721,696.7944,82.0244,37.9012,23.585,199.0,199.0,0.0,0.0,0.3241,-0.0159,0.0183,10,9,0
1612,1946.0,61.0,99.0,179.0,179.0,99.0,190.0539,173.6412,173.1849,21.1483,21.5928,179.0,179.0,0.0,0.0,0.2874,0.1624,0.0144,10,4,0
1613,2514.0,78.0,199.0,279.0,279.0,199.0,135.9458,338.634,231.2163,96.6863,97.0155,219.0,219.0,11655.0,4861.0,0.335,1.0685,0.0055,6,2,0
1614,6551.0,194.0,80.0,80.0,80.0,80.0,353.0287,69.916,407.2407,48.2701,49.4975,80.0,80.0,2369.0,318.0,0.2006,0.295,0.0081,10,3,0
1615,4307.0,135.0,199.0,219.0,219.0,139.0,122.451,133.3604,58.1378,59.5525,55.0205,219.0,219.0,0.0,0.0,0.202,0.231,0.0135,10,6,0
1616,5121.0,155.0,139.0,179.0,179.0,199.0,256.4888,118.2381,205.2925,54.171,65.4905,179.0,179.0,0.0,0.0,0.0593,0.0443,0.0161,4,5,0
1617,1858.0,58.0,179.0,139.0,139.0,139.0,222.509,170.0118,162.1111,64.7611,60.8358,139.0,139.0,0.0,0.0,0.1263,0.2228,0.0211,5,2,0
1618,7418.0,226.0,119.0,119.0,119.0,139.0,191.5131,121.1249,74.4312,159.249,64.1327,437.0,218.5,0.0,556.0,0.0613,0.6053,0.0534,2,3,0
1619,9252.0,289.0,99.0,80.0,80.0,159.0,423.7313,152.2662,400.8441,37.726,34.907,99.0,99.0,80.0,198.0,0.1272,0.2227,0.0048,1,5,0
1620,5259.0,159.0,238.0,139.0,139.0,139.0,200.0531,135.3292,128.4134,87.9801,87.0919,139.0,139.0,0.0,0.0,0.0688,0.0988,0.0101,3,8,0
1621,6262.0,184.0,99.0,99.0,99.0,100.0,132.8053,296.6243,117.9534,36.5,24.2745,99.0,99.0,0.0,0.0,-0.023,0.3695,0.0306,8,4,0
1622,2900.0,88.0,399.0,60.0,60.0,20.0,97.0696,463.0432,90.3383,61.8809,54.1156,60.0,60.0,537.0,0.0,0.3257,0.0692,0.0093,3,6,0
1623,4782.0,148.0,0.0,398.0,398.0,100.0,0.0,144.5545,0.0,51.1297,37.4066,398.0,398.0,0.0,0.0,-0.0264,0.2221,0.0227,6,2,0
1624,3176.0,97.0,199.0,379.0,379.0,219.0,68.5584,100.6591,108.2589,22.5,41.8629,379.0,379.0,816.0,0.0,0.2646,0.2646,0.0732,2,4,0
1625,9561.0,295.0,80.0,139.0,139.0,179.0,327.9489,176.1817,409.1577,81.8841,86.419,139.0,139.0,0.0,0.0,0.1191,0.2236,0.0274,2,1,0
1626,2142.0,68.0,439.0,20.0,20.0,339.0,180.5028,113.381,176.3859,33.6155,34.442,20.0,20.0,0.0,0.0,0.4904,2.3504,0.0047,7,1,0
1627,10441.0,319.0,179.0,139.0,139.0,80.0,201.575,139.6755,193.8891,37.5533,48.169,139.0,139.0,238.0,537.0,-0.0468,0.2687,0.0247,1,4,0
1628,4558.0,142.0,179.0,159.0,159.0,239.0,196.0057,120.2341,149.2146,46.3276,51.6236,159.0,159.0,0.0,0.0,0.1347,0.1347,0.0114,2,4,0
1629,8551.0,271.0,139.0,159.0,159.0,119.0,187.5613,100.9022,105.9906,84.9264,87.5171,159.0,159.0,0.0,0.0,0.0587,0.1212,0.0282,1,2,0
1630,4031.0,130.0,239.0,258.0,258.0,219.0,314.6824,145.2481,278.2104,34.3293,24.7032,258.0,258.0,0.0,0.0,0.1656,0.2936,0.0238,4,2,0
1631,3561.0,110.0,119.0,80.0,80.0,99.0,217.0576,55.0,215.0093,5.0249,31.4841,80.0,80.0,99.0,0.0,0.1545,0.142,0.0123,7,3,0
1632,5129.0,155.0,99.0,159.0,159.0,159.0,194.0103,106.5106,96.7729,113.0011,100.7795,159.0,159.0,0.0,0.0,0.0443,0.1538,0.0143,6,2,0
1633,6848.0,206.0,0.0,80.0,80.0,80.0,0.0,359.4165,0.0,143.0044,138.1892,80.0,80.0,179.0,0.0,-0.0706,0.1279,0.0347,4,4,0
1634,241.0,7.0,219.0,179.0,179.0,219.0,163.0,350.8208,116.4302,50.1224,44.7493,179.0,179.0,0.0,179.0,0.0694,0.2394,0.032,2,3,0
1635,3361.0,102.0,99.0,99.0,99.0,99.0,134.0121,199.6509,105.0428,49.7695,37.9012,99.0,99.0,0.0,0.0,-0.0665,0.237,0.0177,9,3,0
1636,1859.0,58.0,139.0,139.0,139.0,199.0,170.0118,159.5125,89.7385,82.5651,83.5135,139.0,139.0,0.0,0.0,0.0919,0.2718,0.0211,5,3,0
1637,2006.0,64.0,119.0,119.0,119.0,139.0,79.0142,96.1067,101.1187,77.8155,73.1608,119.0,119.0,0.0,0.0,0.1859,0.2614,0.0381,9,1,0
1638,4062.0,130.0,80.0,80.0,219.0,179.0,168.7965,196.5057,61.6847,111.4462,101.2633,199.0,199.0,0.0,199.0,0.1741,0.4321,0.0183,4,6,0
1639,2536.0,78.0,319.0,120.0,120.0,379.0,119.877,1600.9859,131.0038,12.6194,16.6208,120.0,120.0,24987.0,0.0,1.4535,0.948,0.003,10,9,0
1640,10366.0,316.0,80.0,99.0,99.0,99.0,435.9014,68.884,428.2242,42.003,42.3586,99.0,99.0,0.0,0.0,0.3988,0.1748,0.0184,7,2,0
1641,410.0,12.0,139.0,119.0,119.0,119.0,208.0487,149.1208,32.5576,173.572,157.0796,119.0,119.0,0.0,0.0,0.2658,0.3083,0.0215,8,5,0
1642,3579.0,111.0,0.0,119.0,119.0,139.0,0.0,102.4414,0.0,60.8482,65.4714,119.0,119.0,0.0,0.0,0.147,0.5605,0.0192,1,1,0
1643,2181.0,70.0,80.0,20.0,20.0,279.0,584.2418,122.5826,561.6022,42.2995,96.7729,239.0,119.5,836.0,0.0,-0.0316,-0.0316,0.0194,6,2,0
1644,6621.0,197.0,80.0,99.0,198.0,119.0,469.3967,200.8015,500.064,40.3887,62.2896,99.0,99.0,0.0,99.0,0.0205,0.1191,0.0186,7,1,0
1645,3223.0,98.0,259.0,199.0,199.0,20.0,160.05,260.1216,112.0402,53.6004,25.4018,199.0,199.0,319.0,0.0,-0.3369,-0.1324,0.014,5,6,0
1646,10817.0,333.0,179.0,99.0,99.0,139.0,328.1421,169.9301,356.2948,36.0555,41.1491,99.0,99.0,0.0,0.0,0.124,0.1595,0.0157,6,1,0
1647,8353.0,261.0,219.0,179.0,179.0,139.0,59.8018,122.0,98.0816,68.8567,84.8528,179.0,179.0,0.0,0.0,0.3339,0.3339,0.0292,10,1,0
1648,7545.0,230.0,159.0,159.0,159.0,259.0,541.6013,145.2902,577.814,47.9009,65.7742,159.0,159.0,0.0,0.0,0.1467,0.5327,0.0315,7,1,0
1649,1291.0,41.0,139.0,139.0,139.0,99.0,164.6003,252.292,212.5135,58.4209,68.1707,139.0,139.0,1132.0,0.0,0.3377,0.3222,0.0148,10,1,0
1650,8378.0,263.0,179.0,119.0,119.0,239.0,58.6366,247.8003,97.5295,39.7555,52.5547,119.0,119.0,1611.0,119.0,0.0642,0.2802,0.0266,1,2,0
1651,6381.0,188.0,159.0,219.0,219.0,159.0,140.1517,940.6488,101.005,52.0601,41.1491,219.0,219.0,0.0,0.0,0.0945,0.663,0.0522,10,9,0
1652,10669.0,328.0,99.0,179.0,179.0,119.0,406.6771,136.4597,575.0313,168.8083,169.2823,119.0,119.0,0.0,238.0,0.0642,0.1502,0.0118,5,1,0
1653,8802.0,278.0,119.0,139.0,139.0,139.0,440.0821,271.8607,318.2656,118.5675,103.0364,139.0,139.0,0.0,0.0,0.1903,0.1788,0.0185,10,5,0
1654,2965.0,91.0,239.0,140.0,160.0,279.0,197.851,292.767,213.1385,51.5461,52.8394,199.0,199.0,239.0,199.0,1.0896,1.1076,0.0178,1,4,0
1655,2968.0,91.0,239.0,219.0,219.0,179.0,152.7956,97.8621,142.0458,53.8075,80.946,219.0,219.0,0.0,0.0,1.1076,1.1076,0.0196,2,2,0
1656,353.0,11.0,119.0,80.0,80.0,139.0,256.1411,314.331,259.0946,28.1514,42.6439,80.0,80.0,0.0,0.0,0.1169,0.0829,0.0074,8,5,0
1657,5998.0,178.0,199.0,139.0,139.0,238.0,936.2094,1121.4024,69.7209,1004.0997,992.9363,119.0,119.0,357.0,377.0,0.1501,0.2071,0.0089,3,2,0
1658,4903.0,150.0,239.0,199.0,199.0,199.0,62.9007,202.5154,78.8733,102.7631,98.074,199.0,199.0,516.0,278.0,0.0981,0.1386,0.0179,2,1,0
1659,6326.0,187.0,119.0,179.0,179.0,298.0,138.0906,176.5574,52.2015,79.2465,68.3118,179.0,179.0,0.0,0.0,0.1845,0.12,0.0263,2,3,0
1660,9897.0,304.0,159.0,119.0,119.0,199.0,110.5486,99.193,123.3288,15.5242,21.2426,99.0,99.0,3141.0,832.0,0.0415,0.1205,0.008,4,3,0
1661,5825.0,173.0,159.0,278.0,278.0,258.0,214.0707,112.5278,194.2498,35.5598,36.1732,278.0,278.0,0.0,179.0,0.095,0.2565,0.05,1,2,0
1662,3869.0,124.0,99.0,139.0,139.0,159.0,251.8238,188.9153,267.5855,42.0743,36.9121,139.0,139.0,0.0,0.0,0.1163,0.0978,0.0185,9,2,0
1663,9638.0,297.0,99.0,199.0,199.0,99.0,161.6052,169.713,211.4001,48.0937,52.6522,199.0,199.0,0.0,0.0,0.1171,0.1461,0.0387,3,2,0
1664,564.0,18.0,199.0,159.0,278.0,199.0,304.943,199.5,385.0519,82.8689,50.5,278.0,139.0,0.0,0.0,0.0813,0.1138,0.0458,6,1,0
1665,5962.0,177.0,80.0,179.0,278.0,179.0,97.788,113.1592,65.307,46.5188,21.0,278.0,139.0,0.0,0.0,0.3096,0.4721,0.0434,7,2,0
1666,5320.0,160.0,258.0,179.0,179.0,239.0,93.9601,197.7758,101.1187,33.7083,22.2036,179.0,179.0,0.0,179.0,0.1937,0.3512,0.0441,2,1,0
1667,10869.0,335.0,159.0,119.0,119.0,179.0,267.5565,88.5692,396.7266,130.1586,112.4911,139.0,139.0,0.0,139.0,0.0955,0.123,0.0587,2,1,0
1668,3231.0,98.0,80.0,140.0,140.0,120.0,133.1813,109.6016,109.2245,36.773,23.0489,140.0,140.0,0.0,0.0,-0.1474,0.8376,0.0099,7,4,0
1669,9176.0,287.0,219.0,258.0,258.0,119.0,130.7765,115.0761,187.0668,54.5,42.5118,199.0,199.0,358.0,457.0,0.1727,0.1267,0.0204,3,3,0
1670,10665.0,328.0,99.0,179.0,179.0,119.0,536.0784,147.6186,671.7887,137.9801,118.4061,179.0,179.0,0.0,238.0,0.1097,0.1377,0.0178,5,1,0
1671,4915.0,150.0,179.0,239.0,239.0,199.0,100.6541,121.7508,85.3815,96.0833,105.0,258.0,258.0,1152.0,278.0,0.0356,0.2116,0.0232,3,1,0
1672,8737.0,277.0,258.0,179.0,179.0,159.0,363.6661,207.0441,221.0362,155.6639,144.1336,179.0,179.0,0.0,238.0,0.1758,0.1838,0.019,5,4,0
1673,702.0,22.0,159.0,100.0,100.0,80.0,234.5021,233.0,165.003,62.0081,73.2888,100.0,100.0,0.0,776.0,0.2141,0.2036,0.006,9,3,0
1674,2502.0,78.0,219.0,219.0,378.0,199.0,237.4031,81.2604,248.582,14.0801,191.579,378.0,189.0,896.0,1654.0,-0.105,0.2085,0.0095,5,5,0
1675,7769.0,239.0,99.0,139.0,139.0,159.0,244.9908,280.6924,255.6658,28.0713,41.6203,119.0,119.0,0.0,119.0,0.0721,0.3861,0.017,4,5,0
1676,3305.0,100.0,179.0,80.0,80.0,99.0,163.8063,174.2591,98.7168,77.5016,85.6417,80.0,80.0,0.0,0.0,-0.07,0.4355,0.0108,7,5,0
1677,2162.0,70.0,120.0,239.0,239.0,239.0,495.4203,203.104,496.0454,42.3586,15.5322,239.0,239.0,0.0,0.0,0.4094,0.4999,0.0194,2,2,0
1678,3583.0,111.0,119.0,139.0,139.0,159.0,369.7465,177.3055,359.9069,28.2179,17.1026,119.0,119.0,0.0,238.0,0.539,0.374,0.0192,1,2,0
1679,401.0,12.0,179.0,159.0,159.0,139.0,286.507,393.008,253.0,33.8711,8.0623,159.0,159.0,0.0,0.0,0.2038,0.2978,0.0287,5,5,0
1680,6524.0,194.0,139.0,80.0,80.0,80.0,235.2297,223.9866,260.2307,49.1172,54.2517,80.0,80.0,0.0,0.0,0.0901,0.179,0.0081,1,1,0
1681,3493.0,108.0,159.0,119.0,119.0,80.0,846.7628,173.1509,878.4697,43.7321,69.3776,119.0,119.0,0.0,0.0,0.3998,0.2633,0.0229,2,1,0
1682,2147.0,68.0,279.0,538.0,538.0,339.0,82.1736,0.0,64.2884,28.64,40.6971,638.0,638.0,937.0,0.0,2.3504,2.3504,0.1503,3,2,0
1683,7747.0,239.0,139.0,99.0,99.0,258.0,233.8568,652.5002,167.0479,70.9454,78.2304,99.0,99.0,0.0,0.0,0.0411,0.0311,0.0141,8,9,0
1684,2073.0,66.0,80.0,159.0,159.0,139.0,638.1618,290.8509,631.3478,12.3693,32.4692,159.0,159.0,2961.0,398.0,0.1799,0.3214,0.0159,5,2,0
1685,2264.0,72.0,20.0,279.0,279.0,179.0,981.6314,231.5005,255.5504,121.1291,86.4017,558.0,558.0,2112.0,0.0,0.3024,1.0804,0.0841,5,1,0
1686,998.0,30.0,0.0,159.0,159.0,139.0,137.5354,161.1118,157.943,42.5,34.821,179.0,179.0,0.0,0.0,0.0989,0.1279,0.0184,5,2,0
1687,1038.0,31.0,119.0,219.0,219.0,80.0,88.7257,307.2344,42.9418,62.3939,70.4006,139.0,139.0,0.0,259.0,0.0929,0.2389,0.0119,3,2,0
1688,5932.0,176.0,139.0,239.0,239.0,199.0,297.0038,107.2287,228.7094,80.9969,78.1297,239.0,239.0,0.0,0.0,0.0046,0.3136,0.0311,6,4,0
1689,8956.0,282.0,119.0,99.0,198.0,139.0,156.205,83.0692,286.4001,143.0874,134.5706,198.0,99.0,0.0,0.0,0.0697,0.1167,0.0285,5,1,0
1690,4304.0,135.0,179.0,179.0,179.0,219.0,118.6054,103.5978,44.1022,72.0069,82.2192,179.0,179.0,0.0,0.0,0.208,0.231,0.0111,10,3,0
1691,1856.0,58.0,239.0,179.0,259.0,179.0,88.8735,79.1581,165.4237,76.397,62.8013,259.0,129.5,0.0,179.0,0.1283,0.2228,0.0393,6,1,0
1692,1198.0,37.0,99.0,99.0,198.0,139.0,203.0548,151.7383,131.0038,75.9605,39.9406,198.0,99.0,0.0,0.0,0.0908,0.1803,0.0245,7,3,0
1693,5828.0,173.0,159.0,278.0,278.0,258.0,100.5609,80.0765,52.9245,54.5711,66.2514,179.0,179.0,0.0,179.0,0.2475,0.2565,0.0322,1,2,0
1694,1156.0,35.0,179.0,199.0,199.0,179.0,43.2348,100.1299,106.8878,59.927,37.6431,199.0,199.0,0.0,199.0,0.2168,0.3843,0.0415,3,1,0
1695,8999.0,283.0,278.0,179.0,179.0,119.0,558.2902,193.0784,686.3855,131.4962,138.1059,139.0,139.0,0.0,337.0,0.1462,0.1752,0.0195,4,1,0
1696,1910.0,60.0,99.0,179.0,179.0,159.0,121.2023,114.0537,126.6057,42.5441,46.6074,179.0,179.0,0.0,0.0,0.1824,0.2724,0.0866,5,1,0
1697,2518.0,78.0,339.0,179.0,179.0,379.0,102.1482,480.7788,71.0,53.5374,56.0022,179.0,179.0,22218.0,918.0,1.058,1.0915,0.0045,7,5,0
