,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly
1493,0.209786,0.271634,3.02453,0.054711,90.462,27.5993,248.158,122.667,0
1494,0.209528,0.273757,2.14792,0.710565,90.482,27.6086,219.45,122.0,0
1495,0.210361,0.273539,2.45945,0.054711,90.4079,27.6233,236.791,122.0,0
1496,0.210142,0.274778,2.47249,0.710565,90.4594,27.616,227.758,122.0,0
1497,0.209366,0.274027,0.925797,0.382638,90.4298,27.6197,204.023,122.667,0
1498,0.210871,0.274191,2.36131,0.382638,90.6486,27.621,232.354,123.667,0
1499,0.207264,0.272226,2.47535,0.054711,90.5808,27.621,231.05,122.672,0
1500,0.210706,0.273633,1.99604,-0.273216,90.4956,27.6198,229.544,122.667,0
1501,0.208296,0.271615,2.94185,-0.273216,90.7104,27.6268,239.654,123.667,0
1502,0.210373,0.274484,2.30022,0.382638,90.2999,27.6302,219.074,124.0,0
1503,0.210364,0.270858,2.82739,0.054711,90.4435,27.6221,225.733,122.672,0
1504,0.210922,0.274408,2.83692,0.054711,90.468,27.6337,211.76,122.667,0
1505,0.209626,0.274259,2.80741,0.710565,90.486,27.637,225.236,123.0,0
1506,0.210935,0.274932,1.33358,0.054711,90.4231,27.6358,221.59,122.335,0
1507,0.20945,0.275207,2.99569,0.054711,90.5413,27.6358,247.62,123.0,0
1508,0.211012,0.271735,2.50892,0.054711,90.5104,27.6449,230.419,123.0,0
1509,0.206875,0.273358,2.67623,0.054711,89.7646,27.6415,235.424,122.335,0
1510,0.211323,0.27163,1.73868,0.382638,90.5397,27.6547,223.553,122.667,0
1511,0.20621,0.271839,1.84618,0.054711,90.5059,27.6528,228.751,123.0,0
1512,0.21193,0.27269,2.54181,0.382638,90.2709,27.6444,230.089,123.0,0
1513,0.207496,0.27152,2.86078,0.054711,89.9544,27.6545,245.041,122.335,0
1514,0.210529,0.274671,2.76373,0.054711,89.9796,27.6585,229.699,122.667,0
1515,0.209878,0.271659,1.90269,0.054711,90.0926,27.6616,210.552,122.335,0
1516,0.209553,0.275052,2.42357,-0.601143,89.9497,27.6609,220.217,122.667,0
1517,0.210661,0.270589,1.77629,-0.273216,90.4189,27.6525,229.353,123.0,0
1518,0.210424,0.274172,3.05055,-0.273216,89.8909,27.6525,251.029,123.0,0
1519,0.210398,0.272537,2.66259,0.054711,89.9169,27.6588,228.212,123.0,0
1520,0.211055,0.27489,1.89305,0.382638,89.7974,27.6435,224.289,123.0,0
1521,0.209673,0.2751,2.68398,0.382638,89.8595,27.6382,232.334,123.0,0
1522,0.211626,0.272863,2.59071,0.054711,90.1019,27.6462,222.561,123.667,0
1523,0.208464,0.27347,2.35516,0.054711,89.9499,27.6494,238.315,123.335,0
1524,0.210973,0.273487,2.52212,0.382638,89.9394,27.6334,216.803,123.0,0
1525,0.209309,0.271874,2.39672,0.054711,89.9843,27.6467,230.439,123.0,0
1526,0.210279,0.274642,2.82233,0.054711,89.9715,27.6548,227.019,123.0,0
1527,0.210805,0.270772,2.21816,0.382638,89.8392,27.6548,228.186,123.0,0
1528,0.21128,0.273957,2.82472,0.054711,89.9226,27.6396,225.127,123.667,0
1529,0.210724,0.273839,2.32373,0.054711,90.0007,27.6461,240.459,123.335,0
1530,0.210183,0.273432,2.17124,-0.273216,89.8758,27.6432,249.066,123.0,0
1531,0.211458,0.273732,2.43704,0.054711,89.9743,27.6483,217.526,123.0,0
1532,0.209602,0.274789,1.90299,0.382638,89.8264,27.6411,232.312,123.0,0
1533,0.210898,0.272912,2.58835,-0.601143,89.9904,27.6371,219.842,123.0,0
1534,0.208422,0.27356,1.86342,-0.273216,89.9446,27.6411,226.612,123.0,0
1535,0.208341,0.272223,1.66826,-0.273216,89.8835,27.6261,222.625,123.0,0
1536,0.209574,0.273855,2.46285,-0.273216,89.9299,27.6252,236.202,123.0,0
1537,0.209302,0.271,2.56637,0.054711,89.8579,27.6277,226.331,123.0,0
1538,0.209653,0.273393,2.5324,0.054711,89.9089,27.6277,227.739,123.667,0
1539,0.21098,0.271294,2.55497,0.382638,89.8733,27.6217,231.489,123.335,0
1540,0.213869,0.274226,2.67296,0.054711,89.9745,27.6193,228.612,123.0,0
1541,0.214018,0.274724,2.7873,0.054711,89.7895,27.6138,238.163,123.667,0
1542,0.213297,0.272199,2.72783,0.382638,89.8287,27.6194,227.384,123.335,0
1543,0.213447,0.275326,2.85684,0.382638,89.9786,27.6116,205.404,123.0,0
1544,0.213186,0.275005,1.87126,0.382638,90.033,27.6087,215.822,123.0,0
1545,0.214143,0.274703,1.85857,0.382638,89.9421,27.6048,223.366,124.335,0
1546,0.211652,0.2758,2.74946,0.054711,89.9908,27.602,228.847,123.672,0
1547,0.213977,0.275193,3.04424,0.382638,89.6969,27.6153,235.813,124.335,0
1548,0.211863,0.273551,2.69857,0.382638,89.8557,27.6153,224.547,124.335,0
1549,0.21174,0.274158,2.03347,0.054711,90.003,27.6057,218.514,123.667,0
1550,0.212471,0.272304,1.85882,-0.601143,89.835,27.6015,231.118,124.0,0
1551,0.213677,0.274992,3.04949,0.710565,89.862,27.5986,250.774,124.0,0
1552,0.214179,0.273221,2.61294,0.710565,89.6896,27.6009,214.415,124.0,0
1553,0.213857,0.274449,2.82495,0.054711,89.7855,27.6042,233.866,124.0,0
1554,0.213244,0.275802,2.15789,0.054711,89.8429,27.6033,215.304,124.0,0
1555,0.213705,0.273493,2.11007,0.054711,90.0915,27.6005,235.714,124.0,0
1556,0.212056,0.275995,2.11243,0.054711,89.9909,27.6005,229.555,124.0,0
1557,0.212962,0.273407,2.05496,0.054711,89.9101,27.6029,204.548,124.0,0
1558,0.212382,0.275447,2.16192,0.054711,89.9387,27.6015,230.417,124.0,0
1559,0.211087,0.273257,2.22254,0.054711,89.8437,27.603,232.717,123.335,0
1560,0.212646,0.274072,2.27029,0.382638,89.8608,27.5961,235.612,123.667,0
1561,0.211628,0.273572,2.20261,0.710565,89.7242,27.6004,225.373,124.0,0
1562,0.212546,0.27404,1.72021,0.382638,89.6747,27.5941,220.704,124.0,0
1563,0.212532,0.273159,2.51625,0.382638,90.3927,27.5941,246.594,124.0,0
1564,0.213296,0.275275,3.04095,-0.273216,89.8708,27.5968,249.66,124.0,0
1565,0.212911,0.273317,2.40299,0.054711,90.2991,27.5961,234.801,123.335,0
1566,0.214001,0.274597,1.87086,-0.273216,90.0469,27.5988,226.995,123.667,0
1567,0.212715,0.274933,1.63786,0.054711,90.3004,27.5895,211.543,123.335,0
1568,0.212113,0.27553,2.63729,0.054711,90.4534,27.5893,229.529,123.667,0
1569,0.212458,0.273431,2.59969,0.382638,90.3708,27.5858,230.234,124.0,0
1570,0.212714,0.274673,1.87079,0.382638,90.222,27.5871,231.235,124.0,0
1571,0.21123,0.273408,2.06261,0.382638,90.34,27.5871,249.264,123.335,0
1572,0.212574,0.274559,2.39782,-0.273216,90.358,27.5844,223.102,124.335,0
1573,0.212298,0.273353,2.97187,0.054711,90.3599,27.5858,249.168,123.672,0
1574,0.213359,0.274535,1.6725,0.382638,90.4241,27.592,230.792,123.667,0
1575,0.212961,0.27172,2.70798,0.054711,90.4407,27.5854,236.464,124.0,0
1576,0.213605,0.274673,2.28574,0.054711,90.3196,27.592,237.012,124.0,0
1577,0.213033,0.27454,1.81834,0.382638,90.3342,27.5826,228.828,124.0,0
1578,0.213702,0.274842,2.61872,0.054711,90.5283,27.591,232.582,124.0,0
1579,0.212172,0.275782,2.66908,0.054711,90.5251,27.5871,229.929,124.0,0
1580,0.212611,0.273492,1.67708,0.054711,90.2778,27.5871,217.092,123.335,0
1581,0.211926,0.275202,2.49842,0.382638,90.2602,27.5915,230.707,123.667,0
1582,0.21303,0.275319,1.45833,0.054711,90.2899,27.5792,219.317,123.335,0
1583,0.210694,0.272507,2.76723,0.382638,90.6008,27.5857,231.991,123.667,0
1584,0.213521,0.275478,2.22818,-0.273216,90.5464,27.5827,234.46,124.0,0
1585,0.211986,0.272915,1.79346,0.382638,90.5387,27.5857,219.452,123.335,0
1586,0.213344,0.274888,1.65011,0.054711,90.6783,27.5806,221.69,123.667,0
1587,0.213222,0.271752,2.72536,0.054711,90.3897,27.5806,225.285,124.0,0
1588,0.213948,0.274968,1.68365,0.054711,90.4784,27.5867,220.915,123.335,0
1589,0.212809,0.27465,2.71235,-0.273216,90.4759,27.5867,231.226,123.667,0
1590,0.21373,0.274471,2.64056,0.054711,90.4416,27.5917,231.469,124.0,0
1591,0.213039,0.27619,2.83406,0.382638,90.4188,27.5837,226.158,124.0,0
1592,0.212383,0.273976,2.76979,0.054711,90.4217,27.5826,231.713,124.0,0
1593,0.213673,0.275757,2.64128,0.054711,90.5626,27.5826,225.524,124.667,0
1594,0.21033,0.272641,2.86803,0.054711,90.6553,27.5804,233.785,124.335,0
1595,0.213439,0.275675,1.32115,-0.273216,89.9592,27.5703,219.509,124.0,0
1596,0.211884,0.274869,3.07964,0.054711,89.8598,27.578,251.68,124.0,0
1597,0.212922,0.272122,2.7325,0.382638,90.3897,27.5743,210.649,124.0,0
1598,0.21319,0.274386,3.04659,-0.273216,89.6888,27.575,243.065,124.0,0
1599,0.212044,0.273838,3.05682,0.054711,89.7958,27.5824,244.157,124.0,0
1600,0.211987,0.273007,2.86206,0.382638,90.5296,27.5809,234.66,124.667,0
1601,0.210665,0.274109,2.807,0.054711,90.0239,27.581,224.5,123.672,0
1602,0.211955,0.272949,1.97606,0.054711,89.6466,27.581,228.19,123.0,0
1603,0.211647,0.274696,2.86354,0.382638,89.8721,27.5791,232.118,123.667,0
1604,0.212303,0.273635,1.24399,-0.273216,89.915,27.5833,227.865,123.335,0
1605,0.212423,0.275834,2.71505,0.054711,89.8913,27.585,235.768,123.667,0
1606,0.21209,0.274015,2.82433,0.054711,90.37,27.5894,224.401,124.0,0
1607,0.212788,0.275127,1.8357,0.054711,89.9598,27.5925,229.818,124.0,0
1608,0.210896,0.272938,2.59262,0.054711,89.8965,27.5864,224.073,124.0,0
1609,0.213822,0.274958,2.55611,0.710565,89.8986,27.5913,229.828,124.0,0
1610,0.210233,0.272273,2.66874,0.054711,89.9625,27.59,232.476,124.0,0
1611,0.210689,0.271699,0.900944,0.054711,89.8814,27.5962,203.514,124.0,0
1612,0.213034,0.275565,2.78154,0.054711,89.7603,27.5962,210.945,123.335,0
1613,0.21205,0.2708,3.05018,0.382638,89.9125,27.584,237.133,123.667,0
1614,0.211432,0.273242,1.79573,0.054711,89.935,27.59,225.463,124.0,0
1615,0.210451,0.272919,2.64114,0.054711,89.8791,27.5992,218.495,124.0,0
1616,0.210904,0.273153,2.80455,0.710565,89.9298,27.5865,217.96,123.335,0
1617,0.210479,0.274456,2.4973,0.054711,89.8253,27.5985,227.252,123.667,0
1618,0.210783,0.272925,2.52885,0.382638,89.9526,27.595,217.061,124.667,0
1619,0.211992,0.274236,2.57198,0.382638,89.9929,27.5967,231.568,124.335,0
1620,0.21098,0.273305,2.93148,0.054711,89.8914,27.6008,226.84,124.0,0
1621,0.214149,0.274229,2.82138,0.054711,89.9349,27.6008,232.115,123.335,0
1622,0.211442,0.273162,2.8603,-0.273216,89.9893,27.595,238.008,124.336,0
1623,0.213441,0.274886,2.25083,0.382638,89.8463,27.5969,221.461,124.335,0
1624,0.212946,0.271415,2.77956,0.054711,89.9885,27.6024,236.052,124.0,0
1625,0.212969,0.272994,2.66641,-0.273216,89.8959,27.5909,234.89,123.335,0
1626,0.212853,0.273931,1.17159,0.054711,89.9027,27.5993,213.925,123.667,0
1627,0.211603,0.273691,2.52587,0.054711,89.9332,27.5997,238.226,124.0,0
1628,0.211785,0.273184,2.79594,0.054711,89.8884,27.6073,226.546,124.0,0
1629,0.21088,0.272769,2.42553,0.054711,89.7623,27.6073,228.432,124.0,0
1630,0.211708,0.274234,2.56248,0.054711,89.8739,27.5972,233.669,124.667,0
1631,0.211375,0.272807,2.64749,0.054711,89.8919,27.6106,207.648,124.335,0
1632,0.211903,0.274365,0.957677,0.710565,89.8208,27.6,210.33,123.335,0
1633,0.212159,0.273152,2.7864,0.054711,90.0404,27.6011,206.396,123.667,0
1634,0.2117,0.275032,2.54961,-0.273216,90.0574,27.5935,238.766,124.667,0
1635,0.212696,0.272914,2.58382,0.382638,89.9944,27.5956,225.689,123.672,0
1636,0.210779,0.274524,2.57676,-0.273216,90.0565,27.6065,216.935,123.667,0
1637,0.213881,0.27489,2.77442,-0.273216,89.6722,27.6065,242.368,124.0,0
1638,0.209997,0.273652,2.76635,0.054711,89.7192,27.6152,239.226,123.335,0
1639,0.213769,0.274678,2.90206,0.054711,90.2547,27.6117,245.92,123.667,0
1640,0.211277,0.272271,2.0738,0.382638,89.7731,27.6104,216.323,123.335,0
1641,0.212741,0.272355,2.46435,-0.273216,89.75,27.6088,238.867,124.0,0
1642,0.212111,0.274917,2.6762,0.054711,90.1629,27.6081,224.171,124.0,0
1643,0.213105,0.272104,2.5529,0.382638,89.9186,27.6037,225.424,124.0,0
1644,0.212932,0.274167,2.98767,0.382638,90.1727,27.6141,250.151,124.0,0
1645,0.212898,0.273525,2.39574,0.382638,90.2452,27.6141,206.199,124.0,0
1646,0.212469,0.274751,2.42125,0.054711,90.1759,27.6154,238.869,124.0,0
1647,0.21353,0.27428,1.97378,0.382638,90.3202,27.6018,233.805,123.335,0
1648,0.211052,0.274321,2.20006,0.054711,90.3692,27.6092,248.467,123.667,0
1649,0.213634,0.274489,2.49292,0.382638,90.4095,27.6087,233.714,123.335,0
1650,0.20997,0.273351,1.94626,0.054711,90.4171,27.624,232.754,123.667,0
1651,0.213059,0.273665,1.88423,-0.273216,90.4985,27.6181,228.885,123.335,0
1652,0.210391,0.27362,1.75197,0.382638,90.3142,27.6124,219.935,123.0,0
1653,0.212093,0.272779,2.4827,0.054711,90.3118,27.6171,226.13,123.0,0
1654,0.210797,0.272567,2.73295,0.054711,90.2767,27.6171,228.968,123.0,0
1655,0.210942,0.274555,2.66342,0.054711,90.418,27.6187,237.136,123.667,0
1656,0.209461,0.272261,2.61803,0.382638,90.317,27.6155,226.13,122.335,0
1657,0.207702,0.272271,1.73,0.054711,90.401,27.6123,218.652,122.667,0
1658,0.209561,0.270009,1.83564,0.382638,90.2522,27.6161,249.559,123.0,0
1659,0.207961,0.271731,2.71304,-0.273216,90.3929,27.6084,233.369,123.667,0
1660,0.208629,0.269372,2.66324,0.054711,90.4205,27.6176,228.907,123.335,0
1661,0.208698,0.272287,1.95344,0.054711,90.3816,27.6198,230.607,123.0,0
1662,0.208748,0.271076,1.72549,0.382638,90.4146,27.6222,212.253,123.0,0
1663,0.208834,0.271611,2.55598,0.054711,90.4403,27.6257,229.22,123.0,0
1664,0.208293,0.272438,2.54119,0.054711,90.5593,27.6257,237.121,123.667,0
1665,0.208947,0.270873,3.01223,0.054711,90.5722,27.6243,250.074,123.335,0
1666,0.20905,0.273337,1.35076,0.054711,90.4173,27.6311,219.732,123.0,0
1667,0.209575,0.27124,2.08222,0.054711,90.3509,27.6357,231.679,122.335,0
1668,0.209577,0.273391,2.14775,0.054711,90.4811,27.6213,236.528,122.667,0
1669,0.209835,0.272296,2.10927,0.054711,90.5607,27.6177,228.812,123.667,0
1670,0.210188,0.273952,2.40237,0.054711,90.6251,27.6325,221.404,124.0,0
1671,0.21062,0.27149,2.044,0.054711,90.4663,27.6325,215.784,123.335,0
1672,0.210653,0.274449,2.02791,-0.273216,90.2024,27.629,223.553,123.0,0
1673,0.211452,0.271618,1.85187,0.054711,90.4247,27.6269,204.557,123.667,0
1674,0.210909,0.274669,2.16101,-0.273216,89.8813,27.6224,244.535,123.0,0
1675,0.211823,0.273589,2.98809,0.054711,89.9263,27.6365,238.184,123.667,0
1676,0.211353,0.274961,2.58293,0.382638,89.9803,27.6317,239.371,123.335,0
1677,0.212265,0.272975,2.65775,0.382638,89.9675,27.6337,226.114,123.667,0
1678,0.211032,0.274938,2.57336,0.054711,90.1462,27.6302,228.44,123.335,0
1679,0.212929,0.273392,2.09099,0.054711,89.8183,27.6339,242.826,123.0,0
1680,0.210524,0.274315,2.68016,-0.273216,89.8741,27.6288,219.057,123.667,0
1681,0.21245,0.273314,1.84918,-0.273216,89.9441,27.6288,232.997,123.335,0
1682,0.211526,0.273959,2.67451,-0.273216,89.8581,27.6323,229.515,123.667,0
1683,0.210643,0.272816,3.02436,0.054711,90.0444,27.6433,250.688,123.335,0
1684,0.211978,0.273314,2.98636,0.054711,89.8505,27.6338,244.61,123.0,0
1685,0.21295,0.274137,1.96511,-0.601143,89.8783,27.6307,230.794,124.335,0
1686,0.212577,0.271856,1.674,0.382638,89.9102,27.6429,222.272,123.335,0
1687,0.213802,0.274605,2.0516,0.054711,89.8532,27.642,229.628,123.667,0
1688,0.211907,0.27435,2.41243,0.054711,89.967,27.6473,240.371,123.335,0
1689,0.213605,0.274139,2.54411,0.054711,90.0581,27.6609,227.726,123.667,0
1690,0.211909,0.275014,2.30191,0.382638,90.0677,27.6501,214.044,124.0,0
1691,0.212067,0.273937,1.95596,0.382638,89.9541,27.6505,228.091,124.0,0
1692,0.212078,0.273192,2.18977,0.054711,90.2018,27.6497,225.29,124.0,0
1693,0.210119,0.27291,2.5422,0.054711,90.0251,27.6497,230.509,124.0,0
1694,0.213093,0.273822,2.49499,0.054711,89.9772,27.6465,209.417,123.335,0
1695,0.21165,0.272503,2.60158,0.054711,89.9916,27.6514,239.032,123.667,0
1696,0.213336,0.274821,2.86026,0.054711,89.9629,27.6512,240.601,124.0,0
1697,0.212089,0.27183,2.85787,0.382638,89.8116,27.6563,238.631,124.0,0
1698,0.213361,0.274396,2.81792,-0.273216,89.6359,27.6497,236.186,124.0,0
1699,0.212029,0.274656,2.54108,0.054711,90.1212,27.648,227.686,124.0,0
1700,0.212016,0.275251,1.77177,0.054711,90.1432,27.6521,220.159,124.336,0
1701,0.211062,0.272529,2.82326,0.054711,89.8642,27.6544,236.573,124.335,0
1702,0.212928,0.274556,2.83306,-0.601143,89.7428,27.6512,225.142,123.335,0
1703,0.209446,0.271669,3.01404,-0.601143,90.1615,27.6512,233.87,123.667,0
1704,0.212598,0.274454,1.78258,0.382638,89.5521,27.6483,220.68,124.667,0
1705,0.210962,0.272185,2.74853,0.054711,89.9508,27.6547,225.69,124.335,0
1706,0.212315,0.273877,3.03242,0.382638,89.7491,27.6553,244.872,124.0,0
1707,0.211936,0.270821,3.05765,0.382638,89.8754,27.6505,249.943,124.0,0
1708,0.212246,0.273666,2.63458,0.382638,89.6787,27.6564,224.188,124.0,0
1709,0.211318,0.272128,2.57085,-0.273216,90.2538,27.6569,238.217,124.0,0
1710,0.211691,0.273068,1.86496,0.054711,89.7267,27.6561,217.755,124.0,0
1711,0.210421,0.272683,2.90707,0.054711,90.2922,27.657,247.185,123.335,0
1712,0.211791,0.272909,2.93632,0.054711,89.9806,27.6598,247.195,123.667,0
1713,0.212176,0.272867,2.49646,0.710565,90.3139,27.6625,231.132,123.667,0
1714,0.211198,0.274327,3.04307,0.054711,90.2299,27.6578,238.963,123.335,0
1715,0.2114,0.272528,2.30177,0.054711,90.3913,27.6583,229.958,123.667,0
1716,0.212107,0.274076,2.42295,0.054711,90.0749,27.6583,240.86,124.0,0
1717,0.209444,0.27199,2.44746,-0.273216,90.2155,27.6658,205.151,123.335,0
1718,0.212412,0.273682,2.35677,0.054711,90.2449,27.6644,228.868,123.667,0
1719,0.210102,0.271831,2.32245,0.054711,90.358,27.6685,226.264,124.667,0
1720,0.212364,0.274363,2.42886,0.382638,90.2969,27.6818,206.01,124.335,0
1721,0.211514,0.27061,2.64917,0.382638,90.4144,27.6724,227.988,124.0,0
1722,0.212858,0.274638,0.98638,-0.273216,90.3073,27.6696,208.617,124.0,0
1723,0.211911,0.272134,2.01363,0.054711,90.2913,27.6698,217.39,123.335,0
1724,0.213116,0.273258,2.45472,0.054711,90.4873,27.6671,223.503,123.667,0
1725,0.211584,0.274179,2.2993,0.054711,90.311,27.6671,231.343,123.335,0
1726,0.212494,0.273306,0.935085,0.054711,90.5415,27.665,211.571,124.336,0
1727,0.211367,0.274053,1.1449,0.382638,90.3675,27.6665,235.325,123.667,0
1728,0.212475,0.273683,2.77835,0.054711,90.3919,27.6722,229.9,124.0,0
1729,0.209571,0.272607,2.61474,-0.273216,90.5731,27.6715,230.743,124.0,0
1730,0.212868,0.273364,2.72075,0.382638,90.5514,27.6709,228.59,124.0,0
1731,0.210304,0.272801,2.87086,0.382638,90.4227,27.676,241.424,124.0,0
1732,0.21215,0.274675,2.00379,-0.273216,90.5439,27.6723,233.657,123.335,0
1733,0.210564,0.27097,1.23529,0.054711,90.3319,27.6729,214.17,123.667,0
1734,0.212033,0.275697,1.21136,-0.273216,90.5636,27.6747,205.908,124.0,0
1735,0.2106,0.270732,1.90201,-0.273216,90.6713,27.6747,228.472,123.335,0
1736,0.211868,0.274469,2.51991,0.054711,90.3541,27.6874,222.637,123.667,0
1737,0.210695,0.272393,1.79238,0.382638,90.2534,27.675,227.089,123.335,0
1738,0.212372,0.273818,2.86203,-0.273216,90.326,27.6813,238.319,123.667,0
1739,0.210748,0.273827,2.66625,-0.273216,90.5365,27.6816,228.249,124.0,0
1740,0.211681,0.273717,1.46954,0.054711,90.4915,27.6862,211.067,123.335,0
1741,0.211135,0.274328,2.79845,0.054711,90.58,27.6813,220.519,124.0,0
1742,0.21302,0.274611,1.98588,0.054711,89.9348,27.6799,233.52,123.335,0
1743,0.209327,0.272913,2.67765,0.054711,89.885,27.6799,228.178,123.667,0
1744,0.21382,0.27416,2.76467,0.382638,89.9367,27.691,237.873,124.0,0
1745,0.209397,0.271852,2.30677,0.710565,89.816,27.6929,220.801,123.335,0
1746,0.21328,0.276156,2.68296,-0.273216,90.0998,27.6874,229.134,123.667,0
1747,0.21222,0.271328,2.7314,0.382638,90.1602,27.6896,222.495,124.0,0
1748,0.213177,0.275424,2.9982,0.054711,90.1778,27.6913,249.883,123.335,0
1749,0.212406,0.273253,2.46351,0.054711,89.8619,27.691,235.013,124.336,0
1750,0.213024,0.274156,2.13832,0.382638,89.9077,27.6988,229.168,123.671,0
1751,0.212716,0.275453,2.8547,0.382638,89.9004,27.6988,238.044,123.667,0
1752,0.212271,0.275026,2.14724,0.054711,89.7595,27.6924,221.688,124.0,0
1753,0.21399,0.274834,2.14334,0.054711,89.8714,27.6917,209.152,124.667,0
1754,0.209461,0.274344,2.07218,0.054711,89.8112,27.6917,230.738,123.671,0
1755,0.214108,0.273496,2.72592,0.054711,89.8573,27.7072,233.119,123.667,0
1756,0.212375,0.274811,2.26181,0.382638,90.0614,27.7163,205.441,123.667,0
1757,0.210658,0.271359,1.3865,0.054711,89.913,27.722,217.707,124.0,0
1758,0.21102,0.275313,1.53704,0.054711,89.9367,27.7254,215.389,124.0,0
1759,0.21112,0.271102,2.06281,0.054711,89.9041,27.7285,204.018,124.0,0
1760,0.210388,0.274693,2.51419,0.054711,89.932,27.7285,224.634,123.335,0
1761,0.210602,0.271119,1.90889,0.382638,89.9123,27.7501,224.291,123.667,0
1762,0.210729,0.27483,1.90661,0.054711,90.0441,27.7532,222.212,124.0,0
1763,0.211792,0.271367,2.25208,0.054711,89.9667,27.7434,228.369,124.0,0
1764,0.211025,0.274606,2.05008,-0.273216,89.9456,27.7484,240.129,123.335,0
1765,0.211849,0.272472,2.84296,-0.273216,89.8683,27.7509,231.703,123.667,0
1766,0.212122,0.274558,1.29165,0.382638,89.8096,27.7352,209.879,123.335,0
1767,0.212187,0.274081,1.9626,0.382638,89.8588,27.7449,224.376,123.667,0
1768,0.211791,0.2745,1.40489,0.382638,89.9642,27.7449,220.335,124.0,0
1769,0.2128,0.274218,2.71426,0.382638,89.9172,27.7512,224.145,124.0,0
1770,0.211297,0.274649,2.04931,0.054711,89.7168,27.7363,250.583,124.0,0
1771,0.213524,0.274118,2.55609,0.054711,89.7956,27.7374,234.446,124.0,0
1772,0.212415,0.273364,2.67299,0.054711,89.9214,27.7368,226.64,123.335,0
1773,0.211357,0.272375,2.88098,-0.601143,89.9012,27.7233,230.788,123.667,0
1774,0.211228,0.273795,1.78992,0.054711,89.9609,27.7242,231.223,124.0,0
1775,0.21195,0.270965,1.86029,0.054711,90.0022,27.7242,216.998,124.0,0
1776,0.212229,0.274664,2.60201,0.054711,89.9076,27.723,226.153,124.0,0
1777,0.212555,0.272698,2.99668,0.382638,89.7191,27.7132,250.83,122.671,0
1778,0.212587,0.273919,1.60669,0.054711,89.7778,27.7217,221.582,124.007,0
1779,0.21236,0.274031,0.982198,0.382638,89.713,27.7142,215.224,124.335,0
1780,0.212254,0.274128,2.3706,0.054711,89.7943,27.7139,251.067,124.0,0
1781,0.212035,0.27284,2.23407,0.054711,89.8391,27.7031,225.152,124.667,0
1782,0.211952,0.274845,2.51395,-0.601143,89.844,27.711,236.599,123.671,0
1783,0.212161,0.272326,2.58672,0.382638,89.8058,27.7081,233.186,123.667,0
1784,0.210251,0.274891,2.45969,0.382638,89.9004,27.7081,223.655,124.0,0
1785,0.212138,0.272504,2.35726,0.054711,90.1801,27.7087,219.565,123.335,0
1786,0.210098,0.273991,2.70128,-0.273216,89.809,27.7116,228.849,123.667,0
1787,0.211551,0.273122,2.29872,0.054711,89.9858,27.7048,227.238,124.0,0
1788,0.210858,0.272439,2.30786,0.054711,90.1744,27.71,231.943,123.335,0
