,V1,V6,V10,V12,V13,V14,V15,Class
3310,52,1274.0,17,74.0,1,-1.0,0,0
3311,35,-400.0,3,85.0,1,-1.0,0,0
3312,48,1033.0,22,11.0,1,-1.0,0,0
3313,60,5632.0,30,380.0,7,-1.0,0,0
3314,54,1288.0,28,515.0,3,-1.0,0,0
3315,36,70.0,28,164.0,1,-1.0,0,0
3316,36,1357.0,5,74.0,5,-1.0,0,0
3317,82,0.0,12,150.0,2,-1.0,0,0
3318,35,396.0,20,110.0,1,-1.0,0,0
3319,30,1288.0,7,6.0,1,-1.0,0,0
3320,33,3002.0,28,176.0,2,-1.0,0,0
3321,40,-116.0,29,176.0,3,-1.0,0,0
3322,42,24.0,14,229.0,1,-1.0,0,0
3323,54,-182.0,9,98.0,1,-1.0,0,0
3324,57,1292.0,1,151.0,1,69.0,1,0
3325,37,531.0,17,150.0,7,-1.0,0,0
3326,45,-497.0,15,217.0,1,176.0,1,0
3327,25,41.0,4,101.0,2,-1.0,0,0
3328,65,1220.0,7,127.0,1,186.0,2,0
3329,30,3405.0,29,276.0,2,-1.0,0,0
3330,42,61.0,20,115.0,1,-1.0,0,0
3331,33,239.0,21,127.0,1,-1.0,0,0
3332,33,145.0,29,369.0,2,-1.0,0,0
3333,46,8717.0,15,343.0,5,-1.0,0,0
3334,54,515.0,17,205.0,1,-1.0,0,0
3335,50,0.0,30,144.0,9,-1.0,0,0
3336,42,129.0,18,390.0,3,-1.0,0,0
3337,36,-1.0,23,268.0,1,-1.0,0,0
3338,40,919.0,3,327.0,2,-1.0,0,0
3339,32,476.0,19,503.0,2,-1.0,0,0
3340,27,1444.0,4,130.0,1,91.0,2,0
3341,28,134.0,8,262.0,1,-1.0,0,0
3342,56,317.0,7,112.0,7,-1.0,0,0
3343,37,4760.0,8,182.0,2,169.0,2,0
3344,34,827.0,6,254.0,1,267.0,4,0
3345,29,970.0,13,240.0,1,-1.0,0,0
3346,35,705.0,15,177.0,1,361.0,3,0
3347,38,884.0,5,57.0,2,-1.0,0,0
3348,45,1410.0,11,71.0,2,-1.0,0,0
3349,39,185.0,29,513.0,3,-1.0,0,0
3350,41,334.0,13,14.0,4,331.0,22,0
3351,57,151.0,18,14.0,4,-1.0,0,0
3352,31,4.0,16,148.0,2,182.0,3,0
3353,44,361.0,29,217.0,1,-1.0,0,0
3354,37,0.0,18,850.0,2,-1.0,0,0
3355,28,553.0,7,225.0,3,321.0,3,0
3356,27,379.0,7,269.0,2,-1.0,0,0
3357,31,-360.0,27,93.0,2,-1.0,0,0
3358,51,425.0,14,286.0,14,-1.0,0,0
3359,34,0.0,10,185.0,1,-1.0,0,0
3360,29,48.0,23,164.0,1,-1.0,0,0
3361,39,0.0,23,210.0,2,-1.0,0,0
3362,47,333.0,21,8.0,5,137.0,1,0
3363,28,1109.0,27,89.0,4,310.0,5,0
3364,35,537.0,21,11.0,4,-1.0,0,0
3365,57,1216.0,8,255.0,6,-1.0,0,0
3366,46,3984.0,13,77.0,2,-1.0,0,0
3367,33,2586.0,11,117.0,3,-1.0,0,0
3368,44,3.0,6,248.0,1,-1.0,0,0
3369,44,0.0,30,76.0,3,-1.0,0,0
3370,41,1304.0,5,93.0,3,-1.0,0,0
3371,36,853.0,2,408.0,1,-1.0,0,0
3372,34,2283.0,20,790.0,1,-1.0,0,0
3373,39,2610.0,6,67.0,5,-1.0,0,0
3374,45,0.0,26,64.0,2,-1.0,0,0
3375,35,569.0,21,487.0,5,-1.0,0,0
3376,24,27.0,6,404.0,1,338.0,2,0
3377,31,1251.0,21,282.0,1,197.0,5,0
3378,32,710.0,5,683.0,2,-1.0,0,0
3379,28,150.0,8,491.0,1,-1.0,0,0
3380,49,354.0,19,166.0,3,-1.0,0,0
3381,60,5207.0,4,160.0,1,-1.0,0,0
3382,30,115.0,6,66.0,3,-1.0,0,0
3383,57,887.0,20,43.0,8,-1.0,0,0
3384,49,1838.0,8,203.0,1,-1.0,0,0
3385,46,357.0,19,221.0,2,-1.0,0,0
3386,57,0.0,16,235.0,2,-1.0,0,0
3387,38,889.0,19,197.0,4,-1.0,0,0
3388,41,0.0,18,311.0,1,-1.0,0,0
3389,38,121.0,9,80.0,2,-1.0,0,0
3390,32,541.0,8,202.0,2,-1.0,0,0
3391,54,2656.0,15,1187.0,2,320.0,2,0
3392,34,268.0,11,47.0,4,-1.0,0,0
3393,38,4366.0,29,188.0,2,-1.0,0,0
3394,57,5961.0,14,166.0,3,-1.0,0,0
3395,31,334.0,2,425.0,2,-1.0,0,0
3396,52,420.0,7,139.0,4,-1.0,0,0
3397,35,16.0,17,158.0,2,-1.0,0,0
3398,41,188.0,31,15.0,25,-1.0,0,0
3399,27,1501.0,24,187.0,1,-1.0,0,0
3400,30,702.0,31,40.0,29,-1.0,0,0
3401,50,0.0,6,326.0,1,-1.0,0,0
3402,40,1845.0,3,134.0,3,-1.0,0,0
3403,37,1785.0,26,912.0,4,-1.0,0,0
3404,41,-22.0,4,166.0,2,-1.0,0,0
3405,42,103.0,11,95.0,2,-1.0,0,0
3406,32,557.0,4,210.0,2,253.0,1,0
3407,47,1160.0,3,117.0,2,221.0,4,0
3408,26,285.0,6,265.0,2,342.0,2,0
3409,51,1938.0,19,61.0,1,-1.0,0,0
3410,53,640.0,11,321.0,2,-1.0,0,0
3411,40,10378.0,17,523.0,3,-1.0,0,0
3412,46,1139.0,31,466.0,4,-1.0,0,0
3413,34,783.0,8,281.0,1,-1.0,0,0
3414,50,8139.0,18,256.0,6,-1.0,0,0
3415,34,-401.0,6,378.0,1,-1.0,0,0
3416,55,5.0,20,108.0,1,-1.0,0,0
3417,42,6445.0,2,20.0,8,-1.0,0,0
3418,47,4709.0,22,78.0,4,-1.0,0,0
3419,30,872.0,15,61.0,1,298.0,2,0
3420,31,34.0,22,121.0,1,-1.0,0,0
3421,32,642.0,5,52.0,1,253.0,2,0
3422,58,821.0,14,83.0,2,-1.0,0,0
3423,34,11219.0,25,112.0,1,-1.0,0,0
3424,39,3867.0,26,257.0,12,-1.0,0,0
3425,35,1178.0,14,727.0,3,182.0,2,0
3426,40,902.0,15,619.0,4,-1.0,0,0
3427,37,1698.0,6,95.0,2,-1.0,0,0
3428,36,760.0,20,9.0,13,-1.0,0,0
3429,32,2976.0,21,174.0,1,-1.0,0,0
3430,30,4.0,20,270.0,1,-1.0,0,0
3431,52,876.0,27,227.0,3,-1.0,0,0
3432,54,258.0,25,86.0,1,88.0,1,0
3433,30,20.0,20,404.0,6,340.0,1,0
3434,22,47.0,3,69.0,3,-1.0,0,0
3435,30,3048.0,20,223.0,2,-1.0,0,0
3436,57,2476.0,7,239.0,1,459.0,1,0
3437,38,207.0,19,76.0,2,-1.0,0,0
3438,55,4493.0,4,272.0,1,-1.0,0,0
3439,57,0.0,12,120.0,3,-1.0,0,0
3440,49,0.0,21,13.0,2,192.0,1,0
3441,41,793.0,15,123.0,1,365.0,1,0
3442,37,426.0,17,285.0,1,-1.0,0,0
3443,48,334.0,19,270.0,2,-1.0,0,0
3444,24,3298.0,28,227.0,1,-1.0,0,0
3445,59,122.0,15,129.0,1,-1.0,0,0
3446,23,1311.0,3,100.0,3,-1.0,0,0
3447,47,961.0,29,45.0,11,-1.0,0,0
3448,34,486.0,16,204.0,1,328.0,2,0
3449,42,98.0,28,228.0,2,-1.0,0,0
3450,41,-104.0,16,32.0,3,-1.0,0,0
3451,35,-428.0,10,147.0,1,-1.0,0,0
3452,34,1068.0,18,46.0,6,378.0,2,0
3453,29,1612.0,26,375.0,2,-1.0,0,0
3454,50,4.0,11,67.0,1,-1.0,0,0
3455,36,302.0,17,112.0,1,-1.0,0,0
3456,35,1801.0,20,53.0,1,-1.0,0,0
3457,46,154.0,9,79.0,1,-1.0,0,0
3458,32,56.0,2,275.0,1,258.0,1,0
3459,53,13.0,28,69.0,1,-1.0,0,0
3460,20,134.0,12,273.0,1,277.0,3,0
3461,34,12.0,21,164.0,1,-1.0,0,0
3462,43,324.0,8,629.0,4,-1.0,0,0
3463,35,911.0,14,136.0,2,175.0,7,0
3464,26,127.0,4,165.0,2,-1.0,0,0
3465,46,466.0,31,109.0,8,-1.0,0,0
3466,34,201.0,22,257.0,2,-1.0,0,0
3467,45,677.0,12,253.0,3,334.0,2,0
3468,31,106.0,13,101.0,13,-1.0,0,0
3469,47,846.0,13,85.0,2,370.0,2,0
3470,54,0.0,21,219.0,2,-1.0,0,0
3471,23,40.0,10,1239.0,1,-1.0,0,0
3472,82,1381.0,28,86.0,3,93.0,1,0
3473,31,1601.0,7,615.0,1,137.0,3,0
3474,59,7469.0,15,68.0,1,-1.0,0,0
3475,27,1128.0,30,88.0,4,-1.0,0,0
3476,34,273.0,20,308.0,1,188.0,1,0
3477,78,631.0,11,95.0,1,-1.0,0,0
3478,34,382.0,4,494.0,2,198.0,7,0
3479,31,0.0,28,231.0,2,-1.0,0,0
3480,40,5.0,15,117.0,3,-1.0,0,0
3481,32,7365.0,31,124.0,5,-1.0,0,0
3482,30,0.0,15,432.0,1,-1.0,0,0
3483,52,437.0,12,137.0,3,113.0,1,0
3484,42,476.0,13,93.0,1,-1.0,0,0
3485,44,34.0,5,404.0,4,-1.0,0,0
3486,56,72.0,7,263.0,1,357.0,4,0
3487,39,283.0,26,126.0,2,-1.0,0,0
3488,32,413.0,20,95.0,3,341.0,2,0
3489,38,3813.0,7,117.0,2,-1.0,0,0
3490,39,2679.0,23,811.0,1,-1.0,0,0
3491,44,4786.0,12,267.0,1,-1.0,0,0
3492,28,1773.0,23,275.0,1,-1.0,0,0
3493,45,2353.0,18,435.0,7,74.0,3,0
3494,82,1419.0,26,139.0,1,-1.0,0,0
3495,36,801.0,18,250.0,2,-1.0,0,0
3496,36,4324.0,18,139.0,4,127.0,4,0
3497,41,3823.0,26,234.0,10,-1.0,0,0
3498,50,0.0,11,503.0,3,339.0,2,0
3499,32,1261.0,21,104.0,1,182.0,1,0
3500,42,898.0,18,136.0,2,131.0,1,0
3501,45,638.0,20,75.0,9,-1.0,0,0
3502,48,-202.0,30,225.0,4,-1.0,0,0
3503,30,-679.0,23,372.0,3,-1.0,0,0
3504,37,2066.0,21,10.0,7,113.0,5,0
3505,32,796.0,30,198.0,1,160.0,1,0
3506,51,-338.0,29,97.0,2,-1.0,0,0
3507,25,3165.0,20,251.0,2,-1.0,0,0
3508,46,2121.0,14,160.0,1,-1.0,0,0
3509,31,1331.0,11,927.0,2,-1.0,0,0
3510,29,572.0,8,72.0,6,181.0,1,0
3511,36,629.0,29,109.0,1,246.0,1,0
3512,38,4723.0,13,187.0,2,-1.0,0,0
3513,55,338.0,14,8.0,4,300.0,5,0
3514,35,1383.0,27,269.0,2,-1.0,0,0
3515,30,1535.0,18,67.0,4,-1.0,0,0
3516,27,833.0,25,359.0,5,-1.0,0,0
3517,28,328.0,26,471.0,1,-1.0,0,0
3518,52,1317.0,12,58.0,1,-1.0,0,0
3519,46,499.0,31,37.0,10,-1.0,0,0
3520,58,183.0,21,167.0,5,-1.0,0,0
3521,31,424.0,29,106.0,1,161.0,2,0
3522,34,2856.0,21,165.0,2,-1.0,0,0
3523,33,3.0,18,163.0,7,-1.0,0,0
3524,36,0.0,9,377.0,1,-1.0,0,0
3525,32,438.0,21,318.0,5,-1.0,0,0
3526,31,71.0,17,740.0,2,-1.0,0,0
3527,30,359.0,4,117.0,2,-1.0,0,0
3528,33,-374.0,20,160.0,2,-1.0,0,0
3529,35,870.0,29,188.0,6,-1.0,0,0
3530,33,4402.0,21,380.0,2,-1.0,0,0
3531,30,583.0,18,453.0,2,-1.0,0,0
3532,28,-232.0,30,557.0,2,-1.0,0,0
3533,60,935.0,31,8.0,17,-1.0,0,0
3534,33,0.0,17,78.0,1,-1.0,0,0
3535,31,35.0,19,323.0,2,-1.0,0,0
3536,55,39.0,17,20.0,1,-1.0,0,0
3537,60,136.0,8,43.0,2,-1.0,0,0
3538,57,-898.0,21,322.0,3,-1.0,0,0
3539,27,1577.0,28,266.0,2,-1.0,0,0
3540,46,1352.0,6,193.0,1,-1.0,0,0
3541,43,181.0,7,174.0,1,343.0,2,0
3542,40,82.0,13,135.0,6,370.0,5,0
3543,34,1242.0,29,578.0,3,-1.0,0,0
3544,34,127.0,27,63.0,6,-1.0,0,0
3545,25,1.0,12,24.0,12,-1.0,0,0
3546,28,1849.0,28,204.0,1,-1.0,0,0
3547,42,223.0,6,92.0,6,-1.0,0,0
3548,26,37.0,6,207.0,1,363.0,2,0
3549,27,-172.0,9,125.0,5,-1.0,0,0
3550,57,402.0,6,153.0,3,-1.0,0,0
3551,39,0.0,20,327.0,3,-1.0,0,0
3552,57,473.0,9,87.0,1,-1.0,0,0
3553,51,0.0,18,73.0,1,-1.0,0,0
3554,32,6217.0,18,486.0,2,181.0,2,0
3555,36,352.0,4,94.0,2,-1.0,0,0
3556,38,2084.0,16,71.0,2,330.0,2,0
3557,55,255.0,22,114.0,1,-1.0,0,0
3558,60,352.0,17,81.0,2,-1.0,0,0
3559,37,26.0,16,114.0,4,-1.0,0,0
3560,30,12697.0,19,95.0,1,-1.0,0,0
3561,43,465.0,28,78.0,12,-1.0,0,0
3562,31,640.0,14,411.0,2,-1.0,0,0
3563,39,519.0,20,149.0,1,155.0,14,0
3564,43,1819.0,14,41.0,2,-1.0,0,0
3565,52,213.0,14,164.0,2,-1.0,0,0
3566,41,0.0,27,89.0,12,-1.0,0,0
3567,59,283.0,17,300.0,1,-1.0,0,0
3568,46,9083.0,8,389.0,1,-1.0,0,0
3569,27,585.0,28,180.0,3,-1.0,0,0
3570,37,0.0,5,39.0,1,-1.0,0,0
3571,53,372.0,2,126.0,2,-1.0,0,0
3572,33,802.0,6,401.0,1,-1.0,0,0
3573,24,1033.0,24,283.0,1,-1.0,0,0
3574,57,1458.0,4,89.0,5,-1.0,0,0
3575,35,944.0,8,351.0,2,-1.0,0,0
3576,50,0.0,28,88.0,3,-1.0,0,0
3577,58,35.0,29,336.0,7,-1.0,0,0
3578,41,64.0,8,210.0,2,-1.0,0,0
3579,37,425.0,20,226.0,1,-1.0,0,0
3580,40,556.0,17,234.0,1,323.0,1,0
3581,31,54.0,20,775.0,1,-1.0,0,0
3582,49,1245.0,29,115.0,2,198.0,2,0
3583,52,4504.0,17,268.0,2,-1.0,0,0
3584,47,3973.0,6,732.0,2,-1.0,0,0
3585,47,434.0,5,278.0,1,-1.0,0,0
3586,31,720.0,9,94.0,3,-1.0,0,0
3587,37,-456.0,20,42.0,7,-1.0,0,0
3588,42,4791.0,30,88.0,2,-1.0,0,0
3589,54,1544.0,24,82.0,3,-1.0,0,0
3590,35,289.0,11,80.0,10,-1.0,0,0
3591,30,2597.0,11,49.0,1,349.0,3,0
3592,51,2337.0,27,133.0,2,41.0,5,0
3593,39,-516.0,9,86.0,2,-1.0,0,0
3594,42,117.0,9,105.0,1,-1.0,0,0
3595,31,57.0,23,104.0,5,-1.0,0,0
3596,42,1079.0,31,61.0,2,-1.0,0,0
3597,59,47.0,18,110.0,3,374.0,1,0
3598,51,-714.0,18,83.0,2,-1.0,0,0
3599,52,148.0,13,83.0,1,-1.0,0,0
3600,32,233.0,15,391.0,2,-1.0,0,0
3601,59,0.0,20,363.0,2,100.0,6,0
3602,30,179.0,3,8.0,4,-1.0,0,0
3603,41,527.0,22,96.0,1,-1.0,0,0
3604,46,201.0,29,163.0,6,-1.0,0,0
3605,54,191.0,17,44.0,1,-1.0,0,0
3606,38,1373.0,22,119.0,4,-1.0,0,0
3607,51,2125.0,7,20.0,2,-1.0,0,0
3608,36,61.0,19,452.0,2,-1.0,0,0
3609,49,355.0,2,253.0,7,-1.0,0,0
3610,57,-524.0,16,199.0,4,-1.0,0,0
3611,37,0.0,3,144.0,2,463.0,6,0
3612,40,1322.0,8,26.0,1,-1.0,0,0
3613,49,301.0,14,789.0,2,-1.0,0,0
3614,25,3090.0,21,139.0,1,-1.0,0,0
3615,40,4853.0,31,234.0,2,-1.0,0,0
3616,35,246.0,14,157.0,2,345.0,5,0
3617,50,107.0,12,1002.0,5,-1.0,0,0
3618,57,926.0,17,447.0,3,-1.0,0,0
3619,55,-1217.0,19,242.0,4,-1.0,0,0
3620,36,548.0,30,618.0,3,-1.0,0,0
3621,60,874.0,8,861.0,3,-1.0,0,0
3622,43,2113.0,29,33.0,2,-1.0,0,0
3623,54,1090.0,21,160.0,7,-1.0,0,0
3624,27,114.0,9,375.0,2,-1.0,0,0
3625,49,999.0,18,98.0,4,-1.0,0,0
3626,50,1303.0,30,274.0,2,-1.0,0,0
3627,28,103.0,16,461.0,2,-1.0,0,0
3628,51,1883.0,5,57.0,1,-1.0,0,0
3629,35,1257.0,20,93.0,3,329.0,7,0
3630,40,1783.0,19,130.0,1,-1.0,0,0
3631,32,-121.0,13,272.0,1,-1.0,0,0
3632,45,113.0,13,165.0,2,-1.0,0,0
3633,29,25.0,14,244.0,1,343.0,2,0
3634,36,2176.0,28,52.0,2,-1.0,0,0
3635,60,1088.0,26,149.0,1,-1.0,0,0
3636,34,-285.0,15,192.0,1,276.0,3,0
3637,48,762.0,12,81.0,4,-1.0,0,0
3638,37,827.0,26,85.0,16,-1.0,0,0
3639,43,0.0,20,154.0,2,-1.0,0,0
3640,58,943.0,3,243.0,3,-1.0,0,0
3641,53,13901.0,21,59.0,1,-1.0,0,0
3642,48,3287.0,20,242.0,2,307.0,1,0
3643,34,1007.0,21,240.0,2,-1.0,0,0
3644,55,663.0,6,230.0,1,-1.0,0,0
3645,30,106.0,18,149.0,1,-1.0,0,0
3646,42,498.0,11,173.0,2,-1.0,0,0
3647,48,-205.0,9,112.0,1,-1.0,0,0
3648,30,0.0,14,95.0,2,-1.0,0,0
3649,37,756.0,2,74.0,1,-1.0,0,0
3650,49,953.0,14,278.0,2,-1.0,0,0
3651,29,1218.0,30,258.0,2,-1.0,0,0
3652,51,-321.0,6,470.0,2,9.0,2,0
3653,50,0.0,13,120.0,2,91.0,6,0
3654,33,2321.0,2,308.0,1,109.0,4,0
3655,36,1327.0,29,174.0,2,-1.0,0,0
3656,52,-240.0,19,392.0,3,-1.0,0,0
3657,37,13156.0,21,240.0,1,-1.0,0,0
3658,32,10.0,8,107.0,1,-1.0,0,0
3659,48,4906.0,20,200.0,1,190.0,1,0
3660,53,34230.0,7,279.0,1,358.0,9,0
3661,58,5087.0,20,63.0,2,154.0,1,0
3662,42,4.0,2,229.0,8,-1.0,0,0
3663,34,478.0,22,73.0,2,-1.0,0,0
3664,33,91.0,10,526.0,1,-1.0,0,0
3665,50,71.0,6,678.0,1,-1.0,0,0
3666,39,3970.0,18,56.0,1,-1.0,0,0
3667,50,-556.0,22,270.0,2,-1.0,0,0
3668,45,274.0,4,101.0,1,-1.0,0,0
3669,37,101.0,17,130.0,1,-1.0,0,0
3670,48,2330.0,4,15.0,1,-1.0,0,0
3671,30,83.0,18,118.0,2,196.0,1,0
3672,58,149.0,28,289.0,1,-1.0,0,0
3673,48,2805.0,23,212.0,2,-1.0,0,0
3674,56,12.0,20,282.0,2,135.0,1,0
3675,37,15801.0,14,456.0,9,-1.0,0,0
3676,27,-335.0,4,324.0,1,-1.0,0,0
3677,57,0.0,19,188.0,4,-1.0,0,0
3678,61,1857.0,28,173.0,4,-1.0,0,0
3679,36,5000.0,16,177.0,5,-1.0,0,0
3680,36,1941.0,13,156.0,4,-1.0,0,0
3681,33,7.0,18,55.0,1,-1.0,0,0
3682,47,2775.0,14,262.0,1,-1.0,0,0
3683,56,1113.0,12,138.0,1,-1.0,0,0
3684,38,7208.0,13,66.0,1,-1.0,0,0
3685,40,-240.0,28,160.0,3,-1.0,0,0
3686,32,81.0,17,120.0,1,-1.0,0,0
3687,34,13.0,27,222.0,2,-1.0,0,0
3688,45,660.0,15,71.0,2,-1.0,0,0
3689,32,211.0,29,230.0,4,-1.0,0,0
3690,55,223.0,8,273.0,5,-1.0,0,0
3691,49,3293.0,24,260.0,1,77.0,9,0
3692,32,681.0,13,589.0,1,-1.0,0,0
3693,53,1023.0,21,150.0,3,-1.0,0,0
3694,36,1070.0,5,346.0,3,-1.0,0,0
3695,60,182.0,26,166.0,5,181.0,5,0
3696,33,6947.0,20,250.0,2,-1.0,0,0
3697,35,474.0,29,372.0,1,-1.0,0,0
3698,36,466.0,28,171.0,1,-1.0,0,0
3699,31,0.0,6,144.0,2,-1.0,0,0
3700,27,619.0,20,16.0,5,322.0,4,0
3701,47,8226.0,30,137.0,2,-1.0,0,0
3702,32,2481.0,18,547.0,11,-1.0,0,0
3703,38,0.0,18,185.0,3,-1.0,0,0
3704,36,1867.0,27,243.0,2,-1.0,0,0
3705,37,3943.0,19,37.0,1,-1.0,0,0
3706,41,1887.0,12,168.0,2,-1.0,0,0
3707,54,258.0,5,310.0,4,-1.0,0,0
3708,27,1601.0,4,390.0,2,-1.0,0,0
3709,47,6704.0,20,37.0,2,-1.0,0,0
3710,27,7459.0,9,407.0,2,-1.0,0,0
3711,33,350.0,6,148.0,7,227.0,5,0
3712,38,79.0,20,209.0,2,-1.0,0,0
3713,31,937.0,9,51.0,3,-1.0,0,0
3714,39,-50.0,27,59.0,1,-1.0,0,0
3715,59,4399.0,31,69.0,8,-1.0,0,0
3716,40,-495.0,29,303.0,2,-1.0,0,0
3717,26,686.0,30,98.0,2,-1.0,0,0
3718,23,377.0,28,7.0,1,-1.0,0,0
3719,35,37.0,29,104.0,7,-1.0,0,0
3720,36,4543.0,2,252.0,5,-1.0,0,0
3721,46,69.0,18,103.0,2,-1.0,0,0
3722,49,1158.0,14,159.0,3,-1.0,0,0
3723,35,538.0,8,21.0,9,-1.0,0,0
3724,63,1840.0,12,71.0,3,-1.0,0,0
3725,32,29050.0,21,563.0,2,-1.0,0,0
3726,31,19.0,19,178.0,5,-1.0,0,0
3727,31,162.0,24,141.0,11,-1.0,0,0
3728,35,0.0,25,81.0,6,-1.0,0,0
3729,30,32.0,6,122.0,3,-1.0,0,0
3730,55,22.0,8,215.0,1,-1.0,0,0
3731,40,767.0,6,168.0,1,-1.0,0,0
3732,30,-95.0,26,306.0,3,-1.0,0,0
3733,31,-449.0,28,81.0,2,-1.0,0,0
3734,40,-378.0,13,541.0,1,295.0,6,0
3735,28,38.0,18,16.0,5,355.0,3,0
3736,51,300.0,5,8.0,6,-1.0,0,0
3737,30,4.0,27,51.0,3,-1.0,0,0
3738,59,252.0,17,138.0,1,175.0,2,0
3739,43,0.0,20,592.0,1,-1.0,0,0
3740,59,161.0,21,272.0,2,-1.0,0,0
3741,38,294.0,25,172.0,2,-1.0,0,0
3742,38,-145.0,21,54.0,2,-1.0,0,0
3743,55,8592.0,9,255.0,1,-1.0,0,0
3744,42,765.0,27,78.0,8,-1.0,0,0
3745,30,-228.0,15,101.0,1,371.0,1,0
3746,59,94.0,12,256.0,2,-1.0,0,0
3747,38,-14.0,8,124.0,1,-1.0,0,0
3748,45,4466.0,3,110.0,1,-1.0,0,0
3749,25,715.0,26,217.0,1,-1.0,0,0
3750,35,-312.0,29,38.0,3,-1.0,0,0
3751,31,2929.0,20,237.0,3,150.0,3,0
3752,33,229.0,8,205.0,4,-1.0,0,0
3753,54,844.0,5,8.0,7,189.0,18,0
3754,49,1456.0,12,225.0,4,-1.0,0,0
3755,43,-19.0,5,124.0,3,-1.0,0,0
3756,44,251.0,20,14.0,6,-1.0,0,0
3757,30,15.0,26,252.0,2,-1.0,0,0
3758,29,1002.0,14,50.0,2,-1.0,0,0
3759,27,92.0,30,274.0,4,-1.0,0,0
3760,33,-923.0,31,237.0,9,-1.0,0,0
3761,33,399.0,7,143.0,1,-1.0,0,0
3762,40,57.0,6,102.0,4,-1.0,0,0
3763,40,5129.0,21,222.0,6,-1.0,0,0
3764,58,2553.0,14,366.0,2,-1.0,0,0
3765,36,4143.0,16,78.0,5,-1.0,0,0
3766,30,1165.0,25,205.0,1,35.0,2,0
3767,56,1016.0,9,184.0,5,-1.0,0,0
3768,43,2682.0,30,103.0,8,-1.0,0,0
3769,45,1932.0,17,146.0,1,-1.0,0,0
3770,40,-279.0,28,143.0,2,-1.0,0,0
3771,45,1950.0,4,498.0,1,-1.0,0,0
3772,36,16.0,17,89.0,2,-1.0,0,0
3773,55,39.0,13,343.0,1,-1.0,0,0
3774,48,-212.0,26,76.0,1,-1.0,0,0
3775,35,455.0,13,573.0,7,327.0,3,0
3776,54,258.0,26,29.0,1,-1.0,0,0
3777,63,8103.0,7,258.0,1,-1.0,0,0
3778,47,643.0,20,18.0,6,-1.0,0,0
3779,56,1168.0,17,673.0,2,-1.0,0,0
3780,41,446.0,18,296.0,1,186.0,1,0
3781,50,1811.0,8,97.0,4,-1.0,0,0
3782,50,1743.0,6,49.0,5,-1.0,0,0
3783,37,-57.0,31,37.0,20,-1.0,0,0
3784,51,108.0,18,169.0,2,-1.0,0,0
3785,27,574.0,18,196.0,3,-1.0,0,0
3786,41,1785.0,30,225.0,7,-1.0,0,0
3787,33,153.0,2,405.0,1,-1.0,0,0
3788,54,25.0,2,88.0,3,-1.0,0,0
3789,34,714.0,12,166.0,4,-1.0,0,0
3790,33,3301.0,2,131.0,2,171.0,2,0
3791,48,5462.0,6,29.0,4,-1.0,0,0
3792,35,5250.0,20,363.0,1,-1.0,0,0
3793,48,40.0,12,300.0,3,-1.0,0,0
3794,38,1354.0,29,50.0,2,-1.0,0,0
3795,32,146.0,12,69.0,1,361.0,1,0
3796,26,5.0,11,251.0,1,304.0,2,0
3797,47,1111.0,20,415.0,4,-1.0,0,0
3798,29,778.0,6,1994.0,2,-1.0,0,0
3799,54,446.0,3,133.0,4,102.0,4,0
3800,56,401.0,20,26.0,1,-1.0,0,0
3801,38,12.0,28,150.0,2,-1.0,0,0
3802,55,554.0,25,234.0,1,-1.0,0,0
3803,52,98.0,19,148.0,1,-1.0,0,0
3804,51,423.0,14,236.0,1,90.0,1,0
3805,38,362.0,8,100.0,5,-1.0,0,0
3806,30,10152.0,10,266.0,1,-1.0,0,0
3807,33,0.0,20,201.0,2,204.0,2,0
3808,37,260.0,17,446.0,2,-1.0,0,0
3809,52,6873.0,21,235.0,2,-1.0,0,0
3810,31,2137.0,6,132.0,1,-1.0,0,0
3811,30,491.0,9,197.0,4,-1.0,0,0
3812,32,250.0,29,202.0,1,-1.0,0,0
3813,50,0.0,28,39.0,4,-1.0,0,0
3814,27,245.0,5,7.0,7,255.0,11,0
3815,31,79.0,20,78.0,12,-1.0,0,0
3816,35,-15.0,21,554.0,3,-1.0,0,0
3817,24,9.0,17,468.0,1,-1.0,0,0
3818,39,1367.0,9,53.0,4,-1.0,0,0
3819,34,-370.0,21,748.0,1,-1.0,0,0
3820,33,14.0,12,188.0,1,-1.0,0,0
3821,56,276.0,15,301.0,1,368.0,1,0
3822,42,1993.0,29,41.0,1,-1.0,0,0
3823,36,377.0,19,135.0,1,-1.0,0,0
3824,35,556.0,13,214.0,1,-1.0,0,0
3825,48,44.0,6,153.0,1,-1.0,0,0
3826,41,2007.0,30,419.0,1,-1.0,0,0
3827,30,21.0,17,49.0,1,-1.0,0,0
3828,35,1128.0,4,457.0,1,-1.0,0,0
3829,42,1773.0,9,311.0,1,336.0,1,0
3830,34,555.0,7,144.0,18,-1.0,0,0
3831,49,1330.0,18,37.0,1,-1.0,0,0
3832,36,9324.0,30,138.0,8,-1.0,0,0
3833,34,261.0,3,88.0,5,251.0,3,0
3834,45,324.0,13,258.0,4,-1.0,0,0
3835,48,101.0,21,338.0,3,-1.0,0,0
3836,30,695.0,13,478.0,2,-1.0,0,0
3837,33,2583.0,25,241.0,1,108.0,1,0
3838,36,324.0,18,104.0,4,-1.0,0,0
3839,44,744.0,29,574.0,1,-1.0,0,0
3840,37,375.0,9,223.0,2,-1.0,0,0
3841,65,343.0,5,159.0,2,-1.0,0,0
